ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
237489,ELEC,COMED UNI-F-SW2,25000 Governors Hwy,,University Park,IL,60484,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.428513,-87.74169,04/12/2023,04/11/2023 07:23:25 PM +0000,,,,12/08/2022,,,,,"(41.428513, -87.74169)"
151770,ELEC,Oakbrook Center Orange Garage Ground Level,100 Oakbrook Center,,Oak Brook,IL,60523,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.85101,-87.95349,04/12/2023,04/11/2023 08:28:52 PM +0000,,,,07/31/2015,,,,,"(41.85101, -87.95349)"
237391,ELEC,COMED CND-F-W-02,3500 N California Ave,,Chicago,IL,60618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.945336,-87.69905,04/12/2023,04/11/2023 07:07:56 PM +0000,,,,12/08/2022,,,,,"(41.945336, -87.69905)"
60516,E85,Speedway #7461,12700 S Pulaski Rd,,Alsip,IL,60803,,708-385-0711,E,,Public - Credit card at all times,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.661649,-87.719581,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,02/25/2014,,,,false,"(41.661649, -87.719581)"
152179,ELEC,Fox Valley Mall NW entrance,195 Fox Valley Center,,Aurora,IL,60504,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.7592865,-88.2145345,04/12/2023,04/11/2023 08:30:36 PM +0000,,,,01/20/2020,,,,,"(41.7592865, -88.2145345)"
63864,CNG,Waste Management - IL North,350 Sumac Rd,,Wheeling,IL,60090,,,E,,Private,,,,T,3600,,,,,,,200-9,42.119053,-87.89901,06/14/2022,02/28/2023 10:13:26 AM +0000,P,,,10/24/2014,,HD,,,"(42.119053, -87.89901)"
114198,ELEC,Hardware Gastro Pub - Tesla Destination,2000 W Orchard Rd,,North Aurora,IL,60542,,630-299-3977  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,41.817455,-88.350806,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,07/19/2016,,,,,"(41.817455, -88.350806)"
217426,ELEC,VALPARAISO DHDH 01,60 W Jefferson St,,Valparaiso,IN,46383,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.469161,-87.061923,04/12/2023,04/11/2023 07:07:18 PM +0000,,,,05/13/2022,,,,,"(41.469161, -87.061923)"
182168,ELEC,PEOPLES GAS PETC 1,4228 W 35th Pl PETC,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.831199,-87.730815,04/12/2023,04/11/2023 07:26:35 PM +0000,,,,01/27/2021,,,,,"(41.831199, -87.730815)"
46821,ELEC,The Autobarn Nissan,1012 Chicago Ave,,Evanston,IL,60202,,847-475-8200,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,42.03616,-87.680149,03/07/2022,02/14/2023 09:54:11 AM +0000,P,,,01/31/2012,,,,,"(42.03616, -87.680149)"
62674,CNG,Naval Station Great Lakes,2415 Spaulding St,,Great Lakes,IL,60088,,,E,,Private - Government only,,,,Q,3000 3600,,,,,,,200-8,42.317212,-87.851241,07/12/2022,02/14/2023 09:54:11 AM +0000,FG,14,Department of Navy,04/15/2005,,HD,,,"(42.317212, -87.851241)"
47141,ELEC,Bob Rohrman Nissan,220 Verplank Rd,,Burns Harbor,IN,46304,,219-787-1777,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,41.604651,-87.110979,06/09/2020,02/15/2023 04:45:41 PM +0000,P,,,01/31/2012,,,,,"(41.604651, -87.110979)"
117866,ELEC,B&B Auto Inc,913 Front St,,McHenry,IL,60050,,815-363-7560,E,,Public,"8am-6pm M-F, 8am-3pm Sat",,,,,,1,,,Non-Networked,,200-9,42.341617,-88.274825,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,02/01/2019,,,,,"(42.341617, -88.274825)"
219717,E85,Shell,2832 S Illinois Rte 59,,Naperville,IL,60564,,630-548-5407,E,,Public,24 hours daily,,,,,,,,,,,GPS,41.7127020940115,-88.205095220339,06/14/2022,02/14/2023 09:54:11 AM +0000,P,,,03/31/2022,,,,false,"(41.7127020940115, -88.205095220339)"
193520,ELEC,PRUDENTIALPLAZA STATION 02,310 N Stetson Ave,,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.887424,-87.622235,04/12/2023,04/11/2023 07:22:44 PM +0000,,,,08/06/2021,,,,,"(41.887424, -87.622235)"
237449,ELEC,COMED JOL-E-B,1910 S Briggs St,,Joliet,IL,60433,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.49235,-88.037506,04/12/2023,04/11/2023 07:20:03 PM +0000,,,,12/08/2022,,,,,"(41.49235, -88.037506)"
202989,ELEC,The Hart Professional Center,800 Hart Road Barrington IL,,Barrington,IL,60010,,800-663-5633,E,,Public,,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,42.162393,-88.15312,04/12/2023,04/11/2023 07:00:33 PM +0000,,,,11/03/2021,,,,,"(42.162393, -88.15312)"
78528,ELEC,- NIU,175 Normal Rd,,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932405,-88.766603,04/12/2023,04/11/2023 07:06:25 PM +0000,,,,09/17/2016,,,,,"(41.932405, -88.766603)"
147817,ELEC,EnV Chicago,161 W Kinzie St,,Chicago,IL,60654,,800-663-5633,T,02/27/2023,TEMPORARILY UNAVAILABLE (Public),,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,41.888947,-87.633634,04/11/2023,04/11/2023 06:58:39 PM +0000,,,,01/09/2018,,,,,"(41.888947, -87.633634)"
174126,ELEC,SP PLUS CORP MCCORMICK 1,2301 S Prairie Ave,,Chicago,IL,60616,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.851227,-87.620567,04/12/2023,04/11/2023 07:17:16 PM +0000,,,,01/27/2021,,,,,"(41.851227, -87.620567)"
42656,ELEC,GATEWAY TECH ELKHORN 1,400 County Road H,,Elkhorn,WI,53121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.666735,-88.524261,04/12/2023,04/11/2023 07:10:20 PM +0000,,,,12/15/2011,,,,,"(42.666735, -88.524261)"
80226,E85,Speedway #6809,2139 N Manheim Rd,,Northlake,IL,60164,,847-288-0133,E,,Public - Credit card at all times,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.916058,-87.883544,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,12/15/2016,,,,false,"(41.916058, -87.883544)"
196876,ELEC,NPS MWRO: INDU - West Beach Parking Area,200 N County Line Rd,,Portage,IN,46368,,,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,41.539222,-87.221141,10/12/2021,03/10/2023 03:33:17 PM +0000,FG,16,Department of the Interior,09/21/2021,,,,,"(41.539222, -87.221141)"
224362,ELEC,COMED AUR-F-SE2-2,2001 Aucutt Rd,,Montgomery,IL,60538,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.72954,-88.367031,04/12/2023,04/11/2023 07:34:38 PM +0000,,,,07/23/2022,,,,,"(41.72954, -88.367031)"
236739,ELEC,WINNETKA VILLAGE HALL,511 Chestnut St,,Winnetka,IL,60093,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.104747,-87.733863,04/12/2023,04/11/2023 07:36:36 PM +0000,,,,11/30/2022,,,,,"(42.104747, -87.733863)"
205194,ELEC,INTERPARK ONTARIO-CLAIR 2,614 N St Clair St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.89315,-87.62299,04/12/2023,04/11/2023 07:31:18 PM +0000,,,,01/22/2022,,,,,"(41.89315, -87.62299)"
180607,ELEC,BUCK MANAGEMENT LEVEL 2 324,845 W Madison St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880838,-87.649007,04/12/2023,04/11/2023 07:23:13 PM +0000,,,,01/27/2021,,,,,"(41.880838, -87.649007)"
189176,ELEC,McDonalds 6676,600 N Clark,,Chicago,IL,60610,,888-998-2546,E,,Public,,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.892786,-87.631728,04/11/2023,04/10/2023 07:00:15 PM +0000,,,,05/04/2021,,,,,"(41.892786, -87.631728)"
114189,ELEC,Eaglewood Resort & Spa - Tesla Destination,1401 Nordic Rd,,Itasca,IL,60143,,630-773-1400  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.958133,-88.0393104,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,09/20/2017,,,,,"(41.958133, -88.0393104)"
151748,ELEC,United Center South Entrance,1901 West Madison St,,Chicago,IL,60612,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.879903,-87.6741505,04/12/2023,04/11/2023 08:29:06 PM +0000,,,,10/15/2017,,,,,"(41.879903, -87.6741505)"
200716,ELEC,ZURICH STATION #14,1299 Zurich Way,,Schaumburg,IL,60173,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.06298,-88.047426,04/12/2023,04/11/2023 07:30:50 PM +0000,,,,11/08/2021,,,,,"(42.06298, -88.047426)"
171695,ELEC,900 SELF PARK PLUG AND SHOP 4,911 N. Rush St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.899639,-87.626307,04/12/2023,04/11/2023 07:03:34 PM +0000,,,,01/27/2021,,,,,"(41.899639, -87.626307)"
47276,CNG,Beyond6,1200 N 600 E,Division Rd and County Rd 1200,Fair Oaks,IN,47943,,877-872-3966,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,A D FuelMan M V Wright_Exp,,Q,3600,,,,,,,200-8,41.010989,-87.276086,04/06/2023,04/06/2023 12:17:01 PM +0000,P,,,09/06/2011,,HD,,,"(41.010989, -87.276086)"
220691,ELEC,Meijer - Tesla Supercharger,2700 US-34,,Oswego,IL,60543,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.6998502,-88.312668,10/03/2022,12/01/2022 11:40:26 AM +0000,P,,,05/28/2022,,,,,"(41.6998502, -88.312668)"
92074,E85,Speedway #3991,3201 Grant St,,Gary,IN,46408,,219-980-3921,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-9,41.560132,-87.354703,11/10/2022,02/14/2023 09:54:11 AM +0000,P,,,02/15/2018,,,,false,"(41.560132, -87.354703)"
158350,ELEC,Chicago O’Hare International Airport - Economy Lot F,10255 W Zemke Blvd,,Chicago,IL,60666,,800-832-6352,E,,Public,24 hours daily,,,,,,24,,,Non-Networked,,GPS,41.99323,-87.881443,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,05/29/2020,,,,,"(41.99323, -87.881443)"
237443,ELEC,COMED LIB-F-E01,1500 Franklin Blvd,,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.301987,-88.00761,04/12/2023,04/11/2023 07:18:41 PM +0000,,,,12/08/2022,,,,,"(42.301987, -88.00761)"
67831,ELEC,North Central College - Old Main,30 N Brainard St,Lot D,Naperville,IL,60540,,,E,,Public,"For employees, students, and campus visitors only",,,,,,2,,,Non-Networked,,200-9,41.7704,-88.146,01/10/2023,02/14/2023 09:54:11 AM +0000,P,,,01/01/2013,,,,,"(41.7704, -88.146)"
228130,ELEC,Whole Foods Market,1550 N Kingsbury St,,Chicago,IL,60642,,877-455-3833,E,,Public,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,,,,2,,,eVgo Network,https://www.evgo.com/,GPS,41.908771,-87.653054,04/11/2023,04/11/2023 06:55:49 PM +0000,,,,03/07/2018,,,,,"(41.908771, -87.653054)"
36321,E85,City of Chicago FS#8,10420 S Vincennes,104th and Vincennes,Chicago,IL,60643,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.704048,-87.657047,11/10/2022,02/14/2023 09:54:11 AM +0000,LG,,,10/15/2011,,,,false,"(41.704048, -87.657047)"
151856,ELEC,"Walgreens at 15 N Buffalo Grove Rd, Buffalo Grove",15 N Buffalo Grove,,Buffalo Grove,IL,60089,,888-264-2208,E,,Public,Mon 11:00pm - 10:59pm; Tue 11:00pm - 10:59pm; Wed 11:00pm - 10:59pm; Thu 11:00pm - 10:59pm; Fri 11:00pm - 10:59pm; Sat 11:00pm - 10:59pm; Sun 11:00pm - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,42.1536705,-87.9617125,04/12/2023,04/11/2023 08:29:46 PM +0000,,,,11/01/2019,,,,,"(42.1536705, -87.9617125)"
185439,ELEC,ADVOCATE IL MASONIC 1,3011 N Dayton St,,Chicago,IL,60657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.93669,-87.65024,04/12/2023,04/11/2023 07:27:16 PM +0000,,,,02/27/2021,,,,,"(41.93669, -87.65024)"
158453,E85,Casey's General Store,2728 Beck Dr,,Waterford,WI,53185,,262-514-2268,E,,Public - Credit card after hours,5am-9pm M-Sun,A Cash D Debit M V,,,,,,,,,,200-9,42.753291,-88.20899,04/06/2022,03/22/2023 04:21:09 PM +0000,P,,,05/14/2020,,,,false,"(42.753291, -88.20899)"
168953,ELEC,Maryknoll Park - Tesla Destination,845 Pershing Ave,,Glen Ellyn,IL,60137,,  877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.857097,-88.05077,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,05/17/2018,,,,,"(41.857097, -88.05077)"
61146,E85,Meijer Gas #219,14125 S Bell Rd,,Homer Glen,IL,60491,,708-645-5829,E,,Public - Credit card at all times,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.631555,-87.931068,09/14/2022,02/14/2023 09:54:11 AM +0000,P,,,06/26/2014,,,,false,"(41.631555, -87.931068)"
238796,ELEC,COMED STATION #2,1N301 Swift Rd,,Lombard,IL,60148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.897053,-88.042896,04/12/2023,04/11/2023 07:37:10 PM +0000,,,,12/27/2022,,,,,"(41.897053, -88.042896)"
69800,E85,Speedway #2120,1830 US Highway 30,,Oswego,IL,60543,,630-554-3468,E,,Public - Credit card at all times,24 hours daily,A Cash Checks D M Speedway V Voyager Wright_Exp,,,,,,,,,,GPS,41.7151,-88.287695,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,09/15/2015,,,,false,"(41.7151, -88.287695)"
195697,ELEC,Fair Oaks Farms - Tesla Supercharger,856 N. 600 E.,,Fair Oaks,IN,47943,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.01038506,-87.27656344,10/03/2022,12/01/2022 11:40:26 AM +0000,P,,,09/03/2021,,,,,"(41.01038506, -87.27656344)"
184530,ELEC,"NAVSTA Great Lakes / N00128-B11-1,2,3",715 Ziegemeier St,,Great Lakes,IL,60088,,,E,,Private - Government only,,,,,,,6,,,Non-Networked,,GPS,42.313309,-87.831185,02/22/2021,08/03/2021 07:01:52 PM +0000,FG,14,Department of Navy,01/15/2021,,,,,"(42.313309, -87.831185)"
207785,ELEC,THOR816WFULTON STATION 1,800 W Fulton Market,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.88694,-87.64766,04/12/2023,04/11/2023 07:28:41 PM +0000,,,,03/09/2022,,,,,"(41.88694, -87.64766)"
114144,ELEC,Two Brothers Roundhouse - Tesla Destination,205 N Broadway,,Aurora,IL,60505,,630-264-2739  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.760295,-88.308792,10/06/2022,01/18/2023 09:15:20 AM +0000,P,,,12/12/2016,,,,,"(41.760295, -88.308792)"
182847,ELEC,KOHL'S - CHPT 0112 VERNON HIL,235 N Milwaukee Ave,,Vernon Hills,IL,60061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.230299,-87.939902,04/12/2023,04/11/2023 07:15:03 PM +0000,,,,01/27/2021,,,,,"(42.230299, -87.939902)"
214096,ELEC,AMC Market Square 10,2160 Sycamore Road,,Dekalb,IL,60115,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,4,,,Volta,https://voltacharging.com/,GPS,41.947444222,-88.721124851,04/12/2023,04/11/2023 08:28:51 PM +0000,,,,03/28/2022,,,,,"(41.947444222, -88.721124851)"
47200,ELEC,Liberty Nissan,920 S Milwaukee Ave,,Libertyville,IL,60048,,847-680-8000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,42.271355,-87.949478,06/09/2020,02/15/2023 04:45:41 PM +0000,P,,,01/31/2012,,,,,"(42.271355, -87.949478)"
171743,ELEC,PARKING GARAGE P3 NGW,111 S Wacker Dr,,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.880395,-87.636583,04/12/2023,04/11/2023 07:06:40 PM +0000,,,,01/27/2021,,,,,"(41.880395, -87.636583)"
237463,ELEC,COMED S2-3,2925 W Roscoe St,,Chicago,IL,60618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.94355,-87.701284,04/12/2023,04/11/2023 07:21:25 PM +0000,,,,12/08/2022,,,,,"(41.94355, -87.701284)"
92036,E85,Murphy USA,1265 Lake Ave,,Woodstock,IL,60098,,815-337-2440,E,,Public - Credit card after hours,5:30am-11:30pm M-Sat,A Cash D Debit M V,,,,,,,,,,200-8,42.296781,-88.424922,09/14/2022,02/14/2023 09:54:11 AM +0000,P,,,02/15/2018,,,,true,"(42.296781, -88.424922)"
256337,ELEC,345NMORG PARKING GARAGE,345 N Morgan St,,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.888208,-87.651875,04/12/2023,04/11/2023 07:35:50 PM +0000,,,,03/15/2023,,,,,"(41.888208, -87.651875)"
44851,CNG,Kwik Trip #686,943 SE Frontage Rd,,Sturtevant,WI,53177,,262-886-5441,E,,Public,24 hours daily,A Cash Checks D EFS M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,42.724204,-87.952181,05/05/2022,02/20/2023 01:33:35 PM +0000,P,,,05/21/2012,,HD,,,"(42.724204, -87.952181)"
237409,ELEC,COMED CFD-F-N-02,4126 W 36th St,,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.828473,-87.726853,04/12/2023,04/11/2023 07:12:12 PM +0000,,,,12/08/2022,,,,,"(41.828473, -87.726853)"
47205,ELEC,Hawkinson Nissan,5513 Miller Cir Dr,,Matteson,IL,60443,,708-720-4800,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,41.505031,-87.748285,06/09/2020,02/15/2023 04:45:41 PM +0000,P,,,01/31/2012,,,,,"(41.505031, -87.748285)"
152193,ELEC,Oakbrook Center Crate & Barrel,100 Oakbrook Center,,Oak Brook,IL,60523,,888-264-2208,E,,Public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,41.8504305,-87.9550975,04/12/2023,04/11/2023 08:29:45 PM +0000,,,,01/20/2020,,,,,"(41.8504305, -87.9550975)"
202317,ELEC,COLLIERS STATION 2,1000 Remington Blvd,,Bolingbrook,IL,60440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.679133,-88.105375,04/12/2023,04/11/2023 07:31:08 PM +0000,,,,12/10/2021,,,,,"(41.679133, -88.105375)"
97053,E85,Casey's General Store,10102 Broadway Ave,,Crown Point,IN,46307,,219-663-2820,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-8,41.434724,-87.335684,04/06/2022,03/22/2023 04:21:09 PM +0000,P,,,05/15/2018,,,,true,"(41.434724, -87.335684)"
237402,ELEC,COMED GLE-F-E-01,321 Swift Rd,,Lombard,IL,60148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.896313,-88.043205,04/12/2023,04/11/2023 07:10:01 PM +0000,,,,12/08/2022,,,,,"(41.896313, -88.043205)"
201415,ELEC,FOXP1SOUTH FOX METRO 1,682 State Rte 31,,Oswego,IL,60543,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.712565,-88.354721,04/12/2023,04/11/2023 07:31:07 PM +0000,,,,11/19/2021,,,,,"(41.712565, -88.354721)"
237604,ELEC,COMED AUR-F-NE-03,2100 Aucutt Rd,,Montgomery,IL,60538,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.729839,-88.367047,04/12/2023,04/11/2023 07:34:38 PM +0000,,,,12/09/2022,,,,,"(41.729839, -88.367047)"
46977,CNG,Groot Industries - Elk Grove Village,2500 Landmeier Rd,,Elk Grove Village,IL,60007,,847-734-6400,E,,Private - Fleet customers only,8am-2pm M-F; call 847-734-6400 to set up an account,FuelMan,,Q,3600,,,,,,,200-9,42.013872,-87.9444,01/10/2023,02/14/2023 09:54:11 AM +0000,P,,,06/01/2012,,HD,,,"(42.013872, -87.9444)"
63200,ELEC,ADVOCATE SHERMAN HOSP,1425 N Randall Rd,,Elgin,IL,60123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.071215,-88.331027,04/12/2023,04/11/2023 07:04:38 PM +0000,,,,09/04/2014,,,,,"(42.071215, -88.331027)"
237474,ELEC,COMED S4-3,2901 W Roscoe St,,Chicago,IL,60618,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.943678,-87.70096,04/12/2023,04/11/2023 07:21:26 PM +0000,,,,12/08/2022,,,,,"(41.943678, -87.70096)"
102152,ELEC,Woodman's Markets - Tesla Supercharger,151 Hansen Blvd,,North Aurora,IL,60542,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,41.802949,-88.370249,10/03/2022,12/01/2022 11:40:26 AM +0000,P,,,07/23/2018,,,,,"(41.802949, -88.370249)"
227954,ELEC,Whole Foods - Canal St,1101 S Canal St,,Chicago,IL,60607,,877-455-3833,T,09/21/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,eVgo Network,https://www.evgo.com/,GPS,41.86809,-87.638211,04/11/2023,04/11/2023 06:55:42 PM +0000,,,,04/30/2021,,,,,"(41.86809, -87.638211)"
19794,LPG,U-Haul,1861 US Route 41,South of Route 30,Schererville,IN,46375,,219-322-2043,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash Checks D M V,,,,,,,,,,200-9,41.488621,-87.470114,02/13/2023,02/14/2023 09:54:11 AM +0000,P,,,11/01/2000,,,true,,"(41.488621, -87.470114)"
212967,ELEC,MOTORWERKS1475 EV1 MERCEDES,1475 S Barrington Rd,,Barrington,IL,60010,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.129326,-88.134748,04/12/2023,04/11/2023 07:21:45 PM +0000,,,,03/27/2022,,,,,"(42.129326, -88.134748)"
230656,ELEC,6133 Garage,6133 N River Rd,,Des Plaines,IL,60018,,833-692-6787,E,,Private,Contact station for hours of availability.,,,,,,3,,,AMPUP,https://ampup.io/,200-9,41.987915,-87.859009,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,09/15/2022,,,,,"(41.987915, -87.859009)"
65617,E85,Speedway #7427,7201 W 183rd St,,Tinley Park,IL,60477,,708-532-3373,E,,Public - Credit card at all times,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,41.557818,-87.793583,10/11/2022,02/14/2023 09:54:11 AM +0000,P,,,02/10/2015,,,,false,"(41.557818, -87.793583)"
255234,ELEC,Vincennes,10400 South Vincennes Avenue,,Chicago,IL,60643,,800-663-5633,E,,Public,,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,41.704821,-87.657014,04/12/2023,04/11/2023 07:00:58 PM +0000,,,,08/08/2022,,,,,"(41.704821, -87.657014)"
